1_Minkowski_Equal_Majority,1_Minkowski_Equal_InverseDistanceWeighted,1_Minkowski_Equal_Sheppards,1_Minkowski_InformationGain_Majority,1_Minkowski_InformationGain_InverseDistanceWeighted,1_Minkowski_InformationGain_Sheppards,1_Minkowski_Chi_Majority,1_Minkowski_Chi_InverseDistanceWeighted,1_Minkowski_Chi_Sheppards,1_Cosine_Equal_Majority,1_Cosine_Equal_InverseDistanceWeighted,1_Cosine_Equal_Sheppards,1_Cosine_InformationGain_Majority,1_Cosine_InformationGain_InverseDistanceWeighted,1_Cosine_InformationGain_Sheppards,1_Cosine_Chi_Majority,1_Cosine_Chi_InverseDistanceWeighted,1_Cosine_Chi_Sheppards,1_Canberra_Equal_Majority,1_Canberra_Equal_InverseDistanceWeighted,1_Canberra_Equal_Sheppards,1_Canberra_InformationGain_Majority,1_Canberra_InformationGain_InverseDistanceWeighted,1_Canberra_InformationGain_Sheppards,1_Canberra_Chi_Majority,1_Canberra_Chi_InverseDistanceWeighted,1_Canberra_Chi_Sheppards,3_Minkowski_Equal_Majority,3_Minkowski_Equal_InverseDistanceWeighted,3_Minkowski_Equal_Sheppards,3_Minkowski_InformationGain_Majority,3_Minkowski_InformationGain_InverseDistanceWeighted,3_Minkowski_InformationGain_Sheppards,3_Minkowski_Chi_Majority,3_Minkowski_Chi_InverseDistanceWeighted,3_Minkowski_Chi_Sheppards,3_Cosine_Equal_Majority,3_Cosine_Equal_InverseDistanceWeighted,3_Cosine_Equal_Sheppards,3_Cosine_InformationGain_Majority,3_Cosine_InformationGain_InverseDistanceWeighted,3_Cosine_InformationGain_Sheppards,3_Cosine_Chi_Majority,3_Cosine_Chi_InverseDistanceWeighted,3_Cosine_Chi_Sheppards,3_Canberra_Equal_Majority,3_Canberra_Equal_InverseDistanceWeighted,3_Canberra_Equal_Sheppards,3_Canberra_InformationGain_Majority,3_Canberra_InformationGain_InverseDistanceWeighted,3_Canberra_InformationGain_Sheppards,3_Canberra_Chi_Majority,3_Canberra_Chi_InverseDistanceWeighted,3_Canberra_Chi_Sheppards,5_Minkowski_Equal_Majority,5_Minkowski_Equal_InverseDistanceWeighted,5_Minkowski_Equal_Sheppards,5_Minkowski_InformationGain_Majority,5_Minkowski_InformationGain_InverseDistanceWeighted,5_Minkowski_InformationGain_Sheppards,5_Minkowski_Chi_Majority,5_Minkowski_Chi_InverseDistanceWeighted,5_Minkowski_Chi_Sheppards,5_Cosine_Equal_Majority,5_Cosine_Equal_InverseDistanceWeighted,5_Cosine_Equal_Sheppards,5_Cosine_InformationGain_Majority,5_Cosine_InformationGain_InverseDistanceWeighted,5_Cosine_InformationGain_Sheppards,5_Cosine_Chi_Majority,5_Cosine_Chi_InverseDistanceWeighted,5_Cosine_Chi_Sheppards,5_Canberra_Equal_Majority,5_Canberra_Equal_InverseDistanceWeighted,5_Canberra_Equal_Sheppards,5_Canberra_InformationGain_Majority,5_Canberra_InformationGain_InverseDistanceWeighted,5_Canberra_InformationGain_Sheppards,5_Canberra_Chi_Majority,5_Canberra_Chi_InverseDistanceWeighted,5_Canberra_Chi_Sheppards,7_Minkowski_Equal_Majority,7_Minkowski_Equal_InverseDistanceWeighted,7_Minkowski_Equal_Sheppards,7_Minkowski_InformationGain_Majority,7_Minkowski_InformationGain_InverseDistanceWeighted,7_Minkowski_InformationGain_Sheppards,7_Minkowski_Chi_Majority,7_Minkowski_Chi_InverseDistanceWeighted,7_Minkowski_Chi_Sheppards,7_Cosine_Equal_Majority,7_Cosine_Equal_InverseDistanceWeighted,7_Cosine_Equal_Sheppards,7_Cosine_InformationGain_Majority,7_Cosine_InformationGain_InverseDistanceWeighted,7_Cosine_InformationGain_Sheppards,7_Cosine_Chi_Majority,7_Cosine_Chi_InverseDistanceWeighted,7_Cosine_Chi_Sheppards,7_Canberra_Equal_Majority,7_Canberra_Equal_InverseDistanceWeighted,7_Canberra_Equal_Sheppards,7_Canberra_InformationGain_Majority,7_Canberra_InformationGain_InverseDistanceWeighted,7_Canberra_InformationGain_Sheppards,7_Canberra_Chi_Majority,7_Canberra_Chi_InverseDistanceWeighted,7_Canberra_Chi_Sheppards
3.3601348400115967,3.6747446060180664,3.3794000148773193,4.379852771759033,4.252735376358032,4.190194129943848,3.388143539428711,3.3325226306915283,3.318586587905884,3.8041064739227295,3.681689977645874,3.699239492416382,4.749192237854004,4.656507730484009,4.6450886726379395,3.8893134593963623,3.765065908432007,3.736076593399048,4.70827317237854,4.565429925918579,4.614080905914307,5.60397744178772,5.512238264083862,5.563345432281494,4.8011064529418945,4.688000202178955,4.592915296554565,3.460055351257324,3.37202525138855,3.3560264110565186,4.347968101501465,4.307018041610718,4.266209363937378,3.4840431213378906,3.3122012615203857,3.3569447994232178,3.79793119430542,3.7320477962493896,3.7052412033081055,4.764814376831055,4.6276068687438965,4.6098716259002686,3.818220615386963,3.7020652294158936,3.736985921859741,4.774003028869629,4.6682233810424805,4.6752002239227295,5.682401895523071,5.570852994918823,5.53322434425354,4.7081756591796875,4.647809743881226,4.636053085327148,3.403987407684326,3.323270320892334,3.3090457916259766,4.344084024429321,4.224209547042847,4.249180555343628,3.4390528202056885,3.290207862854004,3.2941455841064453,3.807515859603882,3.682067632675171,3.7424769401550293,4.788191318511963,4.651015758514404,4.613166809082031,3.826107978820801,3.7363414764404297,3.7040348052978516,4.705127716064453,4.585426092147827,4.651108264923096,5.630615472793579,5.508281946182251,5.526952743530273,4.774998664855957,4.568280220031738,4.613218307495117,3.4235806465148926,3.331852674484253,3.3309571743011475,4.356389284133911,4.220590829849243,4.243063926696777,3.417008876800537,3.285043478012085,3.317126512527466,3.862997531890869,3.7173821926116943,3.7429769039154053,4.78848123550415,4.597326755523682,4.660919666290283,3.855555295944214,3.712092876434326,3.7141737937927246,4.717294692993164,4.577191114425659,4.614363193511963,5.63431191444397,5.549947500228882,5.572592735290527,4.70660138130188,4.573050498962402,4.5472424030303955
3.5212743282318115,3.5006985664367676,3.3138344287872314,4.340677261352539,4.2439329624176025,4.202277421951294,3.3451149463653564,3.3490407466888428,3.2732741832733154,3.8147597312927246,3.697960615158081,3.6814684867858887,4.756351947784424,4.671657085418701,4.633504390716553,3.875990390777588,3.7610623836517334,3.7189862728118896,4.675813674926758,4.6282429695129395,4.56615686416626,5.59415864944458,5.514115333557129,5.5388782024383545,4.740177392959595,4.600170135498047,4.587283372879028,3.4808943271636963,3.348104953765869,3.3490893840789795,4.342104434967041,4.299058437347412,4.289925813674927,3.4651427268981934,3.3174469470977783,3.3340392112731934,3.7906768321990967,3.720547914505005,3.7004027366638184,4.797420501708984,4.654963254928589,4.605350971221924,3.862292766571045,3.693263053894043,3.695345163345337,4.770023345947266,4.670050621032715,4.663007497787476,5.611220598220825,5.552376985549927,5.504833698272705,4.7351062297821045,4.5711750984191895,4.5801496505737305,3.4382264614105225,3.2980124950408936,3.2935914993286133,4.33437180519104,4.23410964012146,4.224854230880737,3.420119047164917,3.2939646244049072,3.3280391693115234,3.820293426513672,3.701167345046997,3.7092936038970947,4.782562971115112,4.629958391189575,4.6281578540802,3.8244357109069824,3.7083070278167725,3.682788133621216,4.695423126220703,4.647958040237427,4.630388975143433,5.609160423278809,5.496077537536621,5.566152334213257,4.684264898300171,4.53910756111145,4.6213765144348145,3.4629998207092285,3.3080098628997803,3.3329992294311523,4.334003925323486,4.2534918785095215,4.228107690811157,3.421043872833252,3.294952154159546,3.281163454055786,3.8459911346435547,3.704103469848633,3.7120189666748047,4.838082551956177,4.640389680862427,4.706054449081421,3.8246877193450928,3.7060604095458984,3.7281267642974854,4.719128131866455,4.5730299949646,4.572798490524292,5.5781919956207275,5.5480241775512695,5.510446310043335,4.744959831237793,4.569863796234131,4.570442199707031
3.671133518218994,3.4167721271514893,3.3074073791503906,4.333401679992676,4.261892557144165,4.203367233276367,3.2998228073120117,3.3665270805358887,3.3030152320861816,3.8290152549743652,3.712012767791748,3.733191728591919,4.717427015304565,4.735239505767822,4.6232311725616455,3.8147735595703125,3.739097833633423,3.772202968597412,4.7233123779296875,4.62310266494751,4.5920445919036865,5.606572389602661,5.489673852920532,5.540461778640747,4.840034008026123,4.624107360839844,4.676379203796387,3.46803617477417,3.3211820125579834,3.321671962738037,4.396447658538818,4.272152662277222,4.328640699386597,3.473475217819214,3.3499717712402344,3.314899444580078,3.8159518241882324,3.7221148014068604,3.7324318885803223,4.769230604171753,4.65360689163208,4.61407208442688,3.814718008041382,3.696080446243286,3.751203775405884,4.802621126174927,4.619161605834961,4.676133632659912,5.703975677490234,5.546359539031982,5.52104115486145,4.7687273025512695,4.594099044799805,4.5971620082855225,3.3952407836914062,3.2901418209075928,3.321255922317505,4.322082757949829,4.2379608154296875,4.225209712982178,3.411179304122925,3.350510597229004,3.3108794689178467,3.80716872215271,3.739264965057373,3.7319846153259277,4.757411003112793,4.640115022659302,4.614123582839966,3.8580851554870605,3.702178478240967,3.7369046211242676,4.732544183731079,4.65003776550293,4.595093250274658,5.6467671394348145,5.520435571670532,5.572443008422852,4.722938060760498,4.608991622924805,4.6492919921875,3.440333604812622,3.300412178039551,3.3480024337768555,4.362937927246094,4.243066310882568,4.2212073802948,3.399880886077881,3.3278141021728516,3.3110415935516357,3.880120277404785,3.7130978107452393,3.7586467266082764,4.793915510177612,4.64918851852417,4.686794757843018,3.8278708457946777,3.749504327774048,3.769998550415039,4.77599835395813,4.636286497116089,4.6172943115234375,5.666053533554077,5.585065603256226,5.546950817108154,4.747898101806641,4.660226345062256,4.648071527481079
3.6226634979248047,3.3081395626068115,3.2981784343719482,4.334093332290649,4.257234334945679,4.226090669631958,3.3020591735839844,3.295855760574341,3.304349660873413,3.8232498168945312,3.7118730545043945,3.7010440826416016,4.738257646560669,4.667022466659546,4.7234156131744385,3.810002565383911,3.710054397583008,3.7470405101776123,4.741183042526245,4.620803594589233,4.563539028167725,5.676850080490112,5.582407474517822,5.542490720748901,4.738387107849121,4.587597608566284,4.685123682022095,3.448345899581909,3.301274299621582,3.3391075134277344,4.409290075302124,4.31084132194519,4.284996271133423,3.433997392654419,3.320908784866333,3.3483848571777344,3.7910730838775635,3.7312331199645996,3.6882574558258057,4.763619899749756,4.679381608963013,4.65140175819397,3.8189914226531982,3.714425563812256,3.7381386756896973,4.765399932861328,4.578791379928589,4.651660680770874,5.716054439544678,5.579593896865845,5.504913330078125,4.779182195663452,4.558340787887573,4.606141805648804,3.4109647274017334,3.2994022369384766,3.3415024280548096,4.345083951950073,4.265452146530151,4.243252992630005,3.4143199920654297,3.2924487590789795,3.332249879837036,3.794299364089966,3.698796033859253,3.7033631801605225,4.7580177783966064,4.639414072036743,4.655990362167358,3.8739843368530273,3.7181546688079834,3.7230000495910645,4.712723016738892,4.650026559829712,4.569421291351318,5.661089658737183,5.5044472217559814,5.566775321960449,4.657684326171875,4.590282678604126,4.570112943649292,3.4219110012054443,3.3009889125823975,3.363983631134033,4.385747909545898,4.2799999713897705,4.222873210906982,3.4042608737945557,3.317310333251953,3.3381855487823486,3.849024772644043,3.7139930725097656,3.720191717147827,4.812033414840698,4.689011573791504,4.66747784614563,3.811011791229248,3.7111151218414307,3.7089929580688477,4.70721697807312,4.589372396469116,4.633478879928589,5.565618276596069,5.5870277881622314,5.552027463912964,4.67883563041687,4.639047384262085,4.620071887969971
3.646294116973877,3.3307769298553467,3.2853076457977295,4.3646299839019775,4.242880582809448,4.240435600280762,3.2801449298858643,3.2951395511627197,3.2864737510681152,3.818645715713501,3.6686089038848877,3.687246561050415,4.769779682159424,4.663399934768677,4.6427857875823975,3.8115804195404053,3.709995746612549,3.9061977863311768,4.6771240234375,4.592543125152588,4.581586599349976,5.604856252670288,5.530994415283203,5.556678056716919,4.700543165206909,4.584218263626099,4.623308181762695,3.4206466674804688,3.300499439239502,3.306011438369751,4.3301732540130615,4.277325391769409,4.272453784942627,3.42911434173584,3.3092315196990967,3.326158285140991,3.8020546436309814,3.726996660232544,3.7017815113067627,4.731067180633545,4.65205979347229,4.66511344909668,3.7932536602020264,3.74094820022583,3.759061574935913,4.713261842727661,4.584125995635986,4.655688762664795,5.6996283531188965,5.561248064041138,5.595839977264404,4.764497756958008,4.566926002502441,4.569960832595825,3.401116132736206,3.2911157608032227,3.3443260192871094,4.315054416656494,4.231492519378662,4.216294527053833,3.4129884243011475,3.296999216079712,3.3011152744293213,3.854074239730835,3.710153818130493,3.7094035148620605,4.8044421672821045,4.6171019077301025,4.629195690155029,3.8819990158081055,3.7131357192993164,3.702958583831787,4.658994674682617,4.647022008895874,4.579006671905518,5.6840269565582275,5.495211601257324,5.550642728805542,4.676165580749512,4.57988166809082,4.563286542892456,3.431675434112549,3.2700114250183105,3.3310861587524414,4.346570730209351,4.234058380126953,4.23391318321228,3.398983955383301,3.305270195007324,3.2960543632507324,3.8810272216796875,3.7013206481933594,3.710454225540161,4.805025100708008,4.677037477493286,4.627781391143799,3.8183093070983887,3.7074859142303467,3.69620418548584,4.705679416656494,4.598043203353882,4.609999895095825,5.581125974655151,5.540446996688843,5.569045782089233,4.704038619995117,4.604493141174316,4.597282886505127
4.565818548202515,3.346071243286133,3.3177525997161865,4.309778451919556,4.243137359619141,4.223243474960327,3.2946081161499023,3.3553762435913086,3.3096792697906494,3.872446298599243,3.7050983905792236,3.7350194454193115,4.776434659957886,4.623065948486328,4.625863552093506,3.883113384246826,3.7271475791931152,3.736297130584717,4.699772596359253,4.604486703872681,4.62236213684082,5.618575572967529,5.536252737045288,5.572355508804321,4.717999219894409,4.608056306838989,4.65019154548645,3.4579877853393555,3.317150831222534,3.317354917526245,4.3793110847473145,4.285630941390991,4.275989532470703,3.4442672729492188,3.3249895572662354,3.3231678009033203,3.8374431133270264,3.7167930603027344,3.691000461578369,4.751394987106323,4.650490045547485,4.6009461879730225,3.8402721881866455,3.758331775665283,3.712200403213501,4.722054719924927,4.626398086547852,4.6942620277404785,5.724622964859009,5.598196983337402,5.656311750411987,4.7741217613220215,4.629998683929443,4.631080627441406,3.422041893005371,3.314000129699707,3.329448938369751,4.362582206726074,4.2381157875061035,4.205817222595215,3.396646738052368,3.282586097717285,3.3173584938049316,3.847118854522705,3.6994221210479736,3.724959373474121,4.786296129226685,4.618017911911011,4.6723792552948,3.9150238037109375,3.730320692062378,3.702080726623535,4.6754138469696045,4.657069206237793,4.610469818115234,5.736023187637329,5.548078536987305,5.593017578125,4.774594306945801,4.6299192905426025,4.606112480163574,3.4659993648529053,3.2920024394989014,3.3193092346191406,4.351432800292969,4.221900463104248,4.256100177764893,3.4031240940093994,3.309260129928589,3.291999101638794,3.872048854827881,3.711367130279541,3.7249464988708496,4.786541700363159,4.71802282333374,4.628716707229614,3.8663041591644287,3.7546370029449463,3.7169899940490723,4.787579536437988,4.633044242858887,4.6705403327941895,5.60956072807312,5.619569301605225,5.578012943267822,4.706106424331665,4.565051555633545,4.669036626815796
3.5848095417022705,3.349555492401123,3.302602767944336,4.32361912727356,4.216180086135864,4.234134674072266,3.2960004806518555,3.3736019134521484,3.275174856185913,3.8260550498962402,3.745572090148926,3.709378480911255,4.735034704208374,4.634921550750732,4.623227119445801,3.8378710746765137,3.689310312271118,3.731079578399658,4.665289878845215,4.56960654258728,4.581111431121826,5.612999677658081,5.537829875946045,5.561631679534912,4.707928657531738,4.597061634063721,4.622141599655151,3.4641597270965576,3.3142549991607666,3.314065456390381,4.361641883850098,4.25166130065918,4.286589860916138,3.4691665172576904,3.3421778678894043,3.3323683738708496,3.817227840423584,3.742335796356201,3.733576536178589,4.7463202476501465,4.673555135726929,4.660955905914307,3.8421590328216553,3.708317995071411,3.706705093383789,4.741105556488037,4.610263109207153,4.626179456710815,5.699212074279785,5.597568988800049,5.616034746170044,4.741398811340332,4.626000165939331,4.624845504760742,3.428004741668701,3.2859880924224854,3.324233293533325,4.363274812698364,4.2167699337005615,4.247501611709595,3.4170119762420654,3.3231680393218994,3.3511171340942383,3.810492515563965,3.7262492179870605,3.7242867946624756,4.769961595535278,4.6091015338897705,4.673954963684082,3.828385353088379,3.7900125980377197,3.7124505043029785,4.676285266876221,4.59767484664917,4.5939781665802,5.672071695327759,5.496832609176636,5.580012321472168,4.7123658657073975,4.597117900848389,4.580648422241211,3.443492889404297,3.293999433517456,3.305999755859375,4.33822774887085,4.231171131134033,4.24905252456665,3.4083876609802246,3.33498477935791,3.3003451824188232,3.8250315189361572,3.7081758975982666,3.701103925704956,4.758182764053345,4.689013242721558,4.620951890945435,3.8270084857940674,3.734001398086548,3.710888624191284,4.722378492355347,4.6002278327941895,4.6288416385650635,5.587541580200195,5.545887470245361,5.593083620071411,4.689306735992432,4.575004816055298,4.625464916229248
3.520390748977661,3.3175699710845947,3.447094440460205,4.32310938835144,4.274053335189819,4.232002019882202,3.660855293273926,3.3331680297851562,3.293104887008667,3.8557770252227783,3.720463991165161,3.7729268074035645,4.772668123245239,4.682196140289307,4.637701034545898,3.848383903503418,3.7123005390167236,3.7437264919281006,4.719465970993042,4.605037689208984,4.588010311126709,5.660356760025024,5.553149461746216,5.579323768615723,4.74922513961792,4.638127565383911,4.719015836715698,3.4702060222625732,3.3956000804901123,3.3420681953430176,4.412149906158447,4.264763116836548,4.278289794921875,3.495955228805542,3.3161227703094482,3.3534300327301025,3.818992853164673,3.744373321533203,3.7755703926086426,4.734055995941162,4.676511764526367,4.681702136993408,3.859579563140869,3.744136095046997,3.770697593688965,4.768108367919922,4.652341604232788,4.6242454051971436,5.6894752979278564,5.606584072113037,5.640858888626099,4.759666919708252,4.711065053939819,4.603039026260376,3.4103055000305176,3.3419618606567383,3.320070505142212,4.357619762420654,4.244520664215088,4.266462802886963,3.443000555038452,3.289824962615967,3.364103078842163,3.833362102508545,3.7186479568481445,3.7676548957824707,4.800760269165039,4.658064842224121,4.651254415512085,3.8678109645843506,3.7550976276397705,3.745844602584839,4.7290449142456055,4.590740203857422,4.6273651123046875,5.701053857803345,5.51610255241394,5.599291086196899,4.72745680809021,4.660201072692871,4.663628816604614,3.444183826446533,3.322532892227173,3.2939956188201904,4.321937561035156,4.244504690170288,4.206377983093262,3.449585437774658,3.318329095840454,3.296189069747925,3.86173415184021,3.7141168117523193,3.7643678188323975,4.769607067108154,4.700121879577637,4.626193523406982,3.872171401977539,3.7411351203918457,3.7529759407043457,4.763988018035889,4.6269989013671875,4.653508186340332,5.638075590133667,5.568591833114624,5.586100339889526,4.742121934890747,4.611411809921265,4.625226259231567
3.428481340408325,3.3407883644104004,3.317516565322876,4.334097862243652,4.22655725479126,4.230006456375122,3.518292188644409,3.2785072326660156,3.294273853302002,3.860450506210327,3.6693122386932373,3.6971006393432617,4.746068477630615,4.709846496582031,4.659334182739258,3.8104429244995117,3.715986967086792,3.7148635387420654,4.69473123550415,4.56212854385376,4.574387788772583,5.580456256866455,5.533343076705933,5.562196731567383,4.708892822265625,4.597182035446167,4.633531808853149,3.4629011154174805,3.356998920440674,3.373904228210449,4.381363391876221,4.318713665008545,4.282506227493286,3.4342212677001953,3.333103895187378,3.3456802368164062,3.798044443130493,3.7251360416412354,3.7142996788024902,4.741064071655273,4.66178822517395,4.684242010116577,3.8162477016448975,3.715524673461914,3.749999523162842,4.738101482391357,4.625880479812622,4.601144552230835,5.635221481323242,5.5877158641815186,5.510322332382202,4.718930006027222,4.6750099658966064,4.5968194007873535,3.4140031337738037,3.338097095489502,3.376939296722412,4.341342926025391,4.2813215255737305,4.266772508621216,3.40225887298584,3.2907724380493164,3.3393094539642334,3.8156261444091797,3.706012010574341,3.719961404800415,4.780542612075806,4.605375528335571,4.645805358886719,3.845853567123413,3.750821828842163,3.716238498687744,4.674219369888306,4.560284852981567,4.575074911117554,5.630337476730347,5.54236626625061,5.5940001010894775,4.7041144371032715,4.597203731536865,4.603328227996826,3.4241104125976562,3.302171230316162,3.3251607418060303,4.3399035930633545,4.24943208694458,4.208645582199097,3.4142961502075195,3.328068971633911,3.3291823863983154,3.8003032207489014,3.7110002040863037,3.7025582790374756,4.742274045944214,4.672856330871582,4.6373913288116455,3.850006341934204,3.720999002456665,3.734997510910034,4.6832640171051025,4.571165561676025,4.604642391204834,5.60611367225647,5.5423359870910645,5.575038909912109,4.744220972061157,4.581604242324829,4.556294202804565
3.435275077819824,3.273841619491577,3.306947946548462,4.443035840988159,4.230039358139038,4.245465040206909,3.4144937992095947,3.298517942428589,3.3394904136657715,3.892631769180298,3.6957809925079346,3.7092502117156982,4.743301630020142,4.618752717971802,4.678127288818359,3.8632915019989014,3.674224615097046,3.702267646789551,4.666339635848999,4.6004157066345215,4.572720766067505,5.587308645248413,5.524230241775513,5.5744788646698,4.789509057998657,4.5980119705200195,4.622113227844238,3.4650425910949707,3.3468987941741943,3.339421510696411,4.3920392990112305,4.288885831832886,4.275306463241577,3.438997268676758,3.323115825653076,3.345034122467041,3.8384580612182617,3.6854193210601807,3.723299264907837,4.773993730545044,4.6960155963897705,4.647358417510986,3.835604429244995,3.7211461067199707,3.7370450496673584,4.7343010902404785,4.606493711471558,4.594130039215088,5.786249876022339,5.594746828079224,5.516541004180908,4.768023252487183,4.655013561248779,4.559452533721924,3.398057460784912,3.3537590503692627,3.3239378929138184,4.334783554077148,4.259695053100586,4.2618327140808105,3.3983826637268066,3.290985345840454,3.320977210998535,3.8269543647766113,3.721468687057495,3.748157024383545,4.811062335968018,4.6240997314453125,4.62817120552063,3.864222764968872,3.749065637588501,3.6891796588897705,4.6773107051849365,4.581201791763306,4.565159559249878,5.697268962860107,5.547128677368164,5.574815988540649,4.738686800003052,4.573566436767578,4.562209129333496,3.387519121170044,3.294041395187378,3.272003173828125,4.353285074234009,4.262000560760498,4.207337856292725,3.393233299255371,3.297111988067627,3.3690264225006104,3.856043815612793,3.713005304336548,3.7009975910186768,4.751177072525024,4.6521008014678955,4.633344888687134,3.857611656188965,3.691293239593506,3.7084248065948486,4.698697566986084,4.56943416595459,4.549111604690552,5.62939453125,5.551468372344971,5.535490989685059,4.683168649673462,4.57809591293335,4.572991609573364
